0.404 0.537 0.636 0.176   -1.0
0.958 0.457 0.843 0.865   1.0
0.503 0.361 0.085 0.283   -1.0
0.130 0.724 0.498 0.409   -1.0
0.154 0.694 0.558 0.836   1.0
0.819 0.752 0.467 0.243   1.0
0.586 0.647 0.054 0.222   -1.0
0.627 0.180 0.280 0.471   -1.0
0.042 0.974 0.407 0.126   -1.0
0.444 0.257 0.981 0.942   1.0
0.758 0.096 0.359 0.315   -1.0
0.394 0.134 0.684 0.861   1.0
0.201 0.447 0.024 0.255   -1.0
0.847 0.883 0.850 0.127   1.0
0.895 0.169 0.328 0.302   -1.0
0.585 0.747 0.552 0.567   1.0
0.218 0.324 0.784 0.577   -1.0
0.716 0.971 0.774 0.399   1.0
0.151 0.600 0.280 0.176   -1.0
0.949 0.023 0.739 0.799   1.0
0.092 0.694 0.319 0.420   1.0*
0.614 0.005 0.743 0.167   -1.0
0.431 0.384 0.896 0.216   1.0*
0.536 0.931 0.933 0.310   1.0
0.766 0.462 0.931 0.045   1.0
0.787 0.994 0.660 0.526   1.0
0.811 0.618 0.487 0.130   1.0
0.484 0.744 0.044 0.226   -1.0
0.616 0.658 0.295 0.512   1.0
0.257 0.048 0.805 0.190   -1.0
0.135 0.955 0.820 0.066   -1.0
0.457 0.853 0.995 0.118   1.0
0.788 0.928 0.997 0.275   1.0
0.035 0.759 0.802 0.078   1.0*
0.713 0.694 0.643 0.008   1.0
0.517 0.265 0.254 0.321   -1.0
0.612 0.457 0.409 0.432   -1.0
0.410 0.890 0.376 0.405   1.0
0.755 0.193 0.936 0.751   1.0
0.994 0.786 0.227 0.796   1.0
0.212 0.509 0.559 0.855   1.0
0.765 0.372 0.781 0.019   -1.0
0.236 0.632 0.150 0.645   -1.0
0.673 0.055 0.954 0.049   -1.0
0.961 0.803 0.652 0.896   1.0
0.120 0.890 0.341 0.347   -1.0
0.206 0.559 0.194 0.765   -1.0
0.711 0.530 0.787 0.493   1.0
0.480 0.728 0.181 0.630   1.0
0.245 0.303 0.428 0.199   -1.0
0.888 0.160 0.155 0.541   -1.0
0.710 0.661 0.946 0.051   1.0
0.632 0.257 0.568 0.826   1.0
0.982 0.537 0.552 0.769   1.0
0.101 0.249 0.758 0.282   -1.0
0.132 0.527 0.182 0.560   -1.0
0.533 0.448 0.886 0.688   -1.0*
0.942 0.398 0.650 0.888   1.0
0.658 0.519 0.705 0.226   1.0
0.727 0.208 0.883 0.279   -1.0*
0.913 0.380 0.226 0.671   1.0
0.105 0.803 0.190 0.286   -1.0
0.916 0.819 0.811 0.802   1.0
0.800 0.743 0.905 0.450   1.0
0.353 0.108 0.151 0.059   -1.0
0.496 0.786 0.542 0.379   1.0
0.519 0.292 0.446 0.744   -1.0*
0.108 0.849 0.765 0.298   1.0
0.128 0.214 0.954 0.939   1.0
0.462 0.738 0.759 0.367   1.0
0.390 0.720 0.296 0.541   -1.0
0.630 0.037 0.565 0.171   -1.0
0.630 0.690 0.707 0.076   1.0
0.670 0.184 0.284 0.435   -1.0
0.419 0.562 0.696 0.373   1.0
0.712 0.835 0.239 0.471   1.0
0.428 0.861 0.922 0.724   1.0
0.701 0.353 0.438 0.266   -1.0
0.853 0.896 0.214 0.560   -1.0*
0.649 0.230 0.157 0.932   -1.0
0.639 0.351 0.227 0.335   -1.0
0.728 0.047 0.559 0.968   1.0
0.761 0.395 0.378 0.683   1.0
0.780 0.383 0.472 0.218   -1.0
0.996 0.071 0.545 0.210   -1.0
0.518 0.859 0.862 0.674   1.0
0.526 0.313 0.143 0.753   -1.0
0.867 0.481 0.695 0.427   1.0
0.213 0.188 0.844 0.591   -1.0
0.962 0.370 0.253 0.434   1.0
0.902 0.430 0.659 0.448   1.0
0.291 0.965 0.500 0.152   -1.0
0.291 0.679 0.952 0.434   1.0
0.601 0.301 0.913 0.296   1.0
0.362 0.508 0.916 0.205   -1.0
0.786 0.168 0.469 0.039   -1.0
0.058 0.942 0.032 0.717   -1.0
0.672 0.008 0.354 0.172   -1.0
0.994 0.464 0.838 0.946   1.0
0.270 0.547 0.199 0.183   -1.0
0.927 0.545 0.350 0.843   1.0
0.449 0.629 0.918 0.919   1.0
0.520 0.976 0.610 0.551   1.0
0.999 0.224 0.701 0.354   1.0
0.861 0.348 0.859 0.699   1.0
0.757 0.969 0.840 0.957   1.0
0.683 0.884 0.697 0.033   1.0
0.447 0.483 0.356 0.365   -1.0
0.024 0.885 0.378 0.634   -1.0
0.071 0.634 0.660 0.772   -1.0*
0.056 0.632 0.335 0.915   -1.0
0.629 0.672 0.301 0.469   1.0
0.453 0.152 0.513 0.151   -1.0
0.240 0.598 0.668 0.597   -1.0*
0.070 0.621 0.847 0.447   -1.0
0.283 0.518 0.889 0.943   1.0
0.877 0.998 0.922 0.212   1.0
0.254 0.841 0.586 0.555   1.0
0.215 0.008 0.463 0.728   -1.0
0.648 0.968 0.757 0.316   1.0
0.720 0.386 0.186 0.567   -1.0
0.442 0.850 0.351 0.331   -1.0
0.641 0.208 0.791 0.564   1.0
0.705 0.818 0.261 0.290   1.0
0.572 0.505 0.381 0.034   -1.0
0.540 0.683 0.202 0.297   1.0*
0.767 0.016 0.385 0.953   1.0
0.218 0.394 0.433 0.569   -1.0
0.226 0.211 0.933 0.017   -1.0
0.353 0.722 0.592 0.615   1.0
0.965 0.186 0.518 0.346   1.0
0.751 0.886 0.903 0.953   1.0
0.902 0.720 0.200 0.287   1.0
0.783 0.505 0.067 0.216   -1.0
0.792 0.442 0.285 0.726   1.0
0.060 0.079 0.182 0.652   -1.0
0.194 0.618 0.880 0.712   -1.0*
0.100 0.463 0.850 0.003   -1.0
0.033 0.905 0.135 0.233   -1.0
0.808 0.016 0.697 0.874   1.0
0.771 0.667 0.674 0.057   1.0
0.134 0.117 0.471 0.315   -1.0
0.164 0.509 0.387 0.044   -1.0
0.350 0.144 0.684 0.201   -1.0
0.100 0.234 0.053 0.235   -1.0
0.245 0.042 0.483 0.942   -1.0
0.715 0.714 0.583 0.389   1.0
0.975 0.523 0.887 0.446   1.0
0.656 0.611 0.347 0.042   -1.0
0.568 0.393 0.799 0.252   1.0
0.947 0.352 0.827 1.000   1.0
0.295 0.245 0.629 0.777   -1.0
0.545 0.492 0.901 0.128   1.0
0.671 0.104 0.404 0.557   -1.0
0.242 0.213 0.161 0.589   -1.0
0.816 0.157 0.649 0.615   1.0
0.242 0.561 0.761 0.069   -1.0
0.348 0.364 0.806 0.977   1.0
0.993 0.522 0.634 0.893   1.0
0.515 0.564 0.754 0.919   1.0
0.304 0.161 0.335 0.464   -1.0
0.591 0.280 0.908 0.239   1.0
0.318 0.481 0.456 0.079   -1.0
0.017 0.427 0.915 0.823   1.0
0.056 0.816 0.925 0.690   1.0
0.575 0.205 0.273 0.329   -1.0
0.395 0.633 0.285 0.730   1.0
0.036 0.320 0.377 0.944   -1.0
0.272 0.261 0.040 0.728   -1.0
0.591 0.745 0.767 0.505   1.0
0.171 0.562 0.384 0.096   -1.0
0.094 0.671 0.456 0.367   -1.0
0.580 0.762 0.633 0.866   1.0
0.730 0.902 0.811 0.107   1.0
0.370 0.379 0.107 0.411   -1.0
0.448 0.002 0.852 0.215   -1.0
0.421 0.386 0.069 0.805   -1.0
0.320 0.899 0.153 0.776   1.0
0.154 0.357 0.027 0.787   -1.0
0.518 0.517 0.124 0.330   -1.0
0.970 0.700 0.003 0.077   -1.0
0.110 0.525 0.112 0.963   -1.0
0.619 0.384 0.126 0.688   -1.0
0.608 0.008 0.087 0.761   -1.0
0.353 0.914 0.141 0.380   -1.0
0.363 0.898 0.218 0.488   -1.0
0.842 0.458 0.928 0.845   1.0
0.038 0.956 0.060 0.151   -1.0
0.800 0.770 0.302 0.925   1.0
0.491 0.533 0.466 0.578   1.0
0.250 0.930 0.208 0.391   -1.0
0.910 0.754 0.208 0.128   -1.0
0.436 0.970 0.700 0.363   1.0
0.235 0.401 0.771 0.294   -1.0
0.689 0.094 0.322 0.992   1.0
0.780 0.482 0.553 0.246   1.0
0.846 0.496 0.991 0.055   1.0
0.301 0.964 0.640 0.509   1.0
0.882 0.944 0.062 0.582   1.0
0.877 0.816 0.709 0.647   1.0
0.261 0.337 0.205 0.582   -1.0
0.225 0.362 0.811 0.777   1.0
0.871 0.624 0.103 0.861   1.0
0.989 0.162 0.643 0.630   1.0
0.735 0.512 0.615 0.797   1.0
0.923 0.673 0.910 0.631   1.0
0.021 0.892 0.657 0.226   -1.0
0.985 0.450 0.836 0.796   1.0
0.444 0.667 0.851 0.547   1.0
0.529 0.537 0.690 0.172   -1.0
0.361 0.907 0.678 0.977   1.0
0.772 0.899 0.377 0.682   1.0
0.697 0.703 0.423 0.354   1.0
0.897 0.340 0.379 0.734   1.0
0.607 0.178 0.802 0.458   1.0
0.330 0.987 0.262 0.021   -1.0
0.428 0.382 0.067 0.107   -1.0
0.771 0.879 0.258 0.148   1.0
0.789 0.846 0.264 0.212   1.0
0.192 0.109 0.540 0.572   -1.0
0.675 0.179 0.020 0.478   -1.0
0.745 0.808 0.624 0.007   1.0
0.784 0.435 0.210 0.852   1.0
0.569 0.623 0.421 0.826   1.0
0.981 0.615 0.617 0.245   1.0
0.817 0.437 0.936 0.356   1.0
0.778 0.032 0.188 0.798   -1.0
0.825 0.544 0.317 0.449   1.0
0.146 0.233 0.986 0.356   -1.0
0.528 0.924 0.708 0.949   1.0
0.479 0.930 0.366 0.096   -1.0
0.192 0.912 0.612 0.128   -1.0
0.621 0.906 0.300 0.809   1.0
0.810 0.634 0.248 0.127   -1.0
0.798 0.272 0.317 0.785   1.0
0.402 0.313 0.553 0.110   -1.0
0.303 0.589 0.192 0.669   -1.0
0.367 0.861 0.596 0.979   -1.0*
0.865 0.601 0.895 0.165   1.0
0.599 0.974 0.044 0.847   1.0
0.128 0.645 0.374 0.444   -1.0
0.002 0.846 0.743 0.554   -1.0*
0.005 0.858 0.545 0.197   -1.0
0.229 0.564 0.388 0.825   1.0
0.377 0.690 0.144 0.272   -1.0
0.554 0.872 0.829 0.599   1.0
0.930 0.726 0.364 0.304   1.0
0.794 0.306 0.017 0.537   -1.0
0.973 0.541 0.718 0.517   1.0
0.244 0.746 0.302 0.632   -1.0
0.846 0.009 0.261 0.990   1.0
0.115 0.544 0.153 0.944   -1.0
0.872 0.874 0.869 0.235   1.0
0.039 0.029 0.484 0.056   -1.0
0.344 0.029 0.107 0.061   -1.0
0.846 0.305 0.293 0.148   -1.0
0.864 0.994 0.947 0.124   -1.0*
0.228 0.239 0.528 0.381   -1.0
0.670 0.253 0.057 0.539   -1.0
0.235 0.579 0.518 0.719   1.0
0.084 0.063 0.664 0.191   -1.0
0.211 0.037 0.429 0.504   -1.0
0.367 0.368 0.179 0.314   -1.0
0.163 0.542 0.731 0.691   1.0
0.915 0.361 0.176 0.972   1.0
0.664 0.208 0.479 0.182   -1.0
0.114 0.266 0.989 0.779   1.0
0.113 0.990 0.494 0.542   1.0
0.679 0.909 0.862 0.858   1.0
0.354 0.021 0.764 0.085   -1.0
0.687 1.000 0.072 0.863   -1.0*
0.973 0.528 0.180 0.452   1.0
0.107 0.566 0.976 0.096   -1.0
0.432 0.209 0.334 0.926   -1.0
0.828 0.605 0.660 0.690   1.0
0.882 0.043 0.483 0.646   1.0
0.194 0.334 0.128 0.266   -1.0
0.100 0.239 0.725 0.280   -1.0
0.435 0.387 0.256 0.410   -1.0
0.601 0.842 0.691 0.935   1.0
0.442 0.763 0.373 0.102   -1.0
0.836 0.984 0.496 0.319   1.0
0.625 0.513 0.964 0.753   1.0
0.161 0.853 0.019 0.885   -1.0
0.709 0.320 0.521 0.966   1.0
0.003 0.566 0.572 0.695   -1.0
0.341 0.137 0.265 0.714   -1.0
0.718 0.550 0.223 0.214   -1.0
0.853 0.839 0.382 0.816   1.0
0.162 0.977 0.445 0.180   -1.0
0.578 0.890 0.182 0.099   -1.0
0.912 0.102 0.422 0.484   -1.0
0.923 0.825 0.934 0.188   1.0
0.173 0.907 0.089 0.395   -1.0
0.958 0.248 0.960 0.340   1.0
0.551 0.502 0.041 0.996   1.0
0.903 0.574 0.572 0.085   1.0
0.427 0.997 0.776 0.849   1.0
0.573 0.772 0.307 0.507   -1.0*
0.846 0.680 0.867 0.935   1.0
0.988 0.893 0.323 0.948   1.0
0.387 0.499 0.735 0.429   1.0
0.418 0.332 0.069 0.990   -1.0
0.742 0.417 0.415 0.518   1.0
0.897 0.091 0.038 0.204   -1.0
0.999 0.049 0.278 0.866   -1.0*
0.353 0.854 0.877 0.676   1.0
0.111 0.064 0.300 0.846   -1.0
0.795 0.264 0.824 0.864   1.0
0.242 0.606 0.670 0.657   1.0
0.936 0.554 0.216 0.974   1.0
0.815 0.973 0.807 0.093   1.0
0.791 0.446 0.693 0.668   1.0
0.495 0.779 0.186 0.795   1.0
0.678 0.590 0.888 0.502   1.0
0.142 0.744 0.060 0.812   -1.0
0.184 0.748 0.955 0.400   1.0
0.712 0.215 0.696 0.518   1.0
0.535 0.309 0.754 0.228   1.0*
0.876 0.722 0.756 0.062   1.0
0.381 0.740 0.107 0.270   -1.0
0.560 0.411 0.986 0.620   1.0
0.388 0.804 0.972 0.342   1.0
0.695 0.054 0.420 0.390   -1.0
0.728 0.925 0.881 0.482   1.0
0.859 0.358 0.875 0.615   1.0
0.392 0.997 0.159 0.499   1.0
0.402 0.059 0.678 0.388   -1.0
0.901 0.775 0.484 0.873   1.0
0.689 0.568 0.172 0.109   1.0*
0.744 0.836 0.883 0.625   1.0
0.036 0.484 0.676 0.911   1.0
0.095 0.303 0.096 0.254   -1.0
0.362 0.656 0.862 0.040   -1.0
0.541 0.941 0.819 0.025   1.0
0.937 0.714 0.382 0.108   1.0
0.340 0.852 0.659 0.223   1.0
0.977 0.259 0.961 0.652   1.0
0.060 0.747 0.473 0.156   -1.0
0.275 0.518 0.657 0.136   -1.0
0.701 0.677 0.498 0.520   1.0
0.312 0.457 0.416 0.694   -1.0
0.238 0.034 0.417 0.897   -1.0
0.894 0.874 0.516 0.855   1.0
0.685 0.915 0.274 0.158   1.0
0.276 0.433 0.588 0.933   1.0
0.145 0.634 0.247 0.643   -1.0
0.949 0.955 0.611 0.365   1.0
0.177 0.603 0.682 0.594   1.0
0.939 0.488 0.375 0.455   1.0
0.902 0.140 0.257 0.176   -1.0
0.327 0.452 0.731 0.915   1.0
0.300 0.060 0.019 0.546   -1.0
0.174 0.495 0.657 0.785   1.0
0.306 0.962 0.464 0.988   1.0
0.964 0.928 0.043 0.339   1.0
0.386 0.241 0.522 0.643   -1.0
0.820 0.970 0.869 0.551   1.0
0.254 0.851 0.945 0.273   1.0
0.647 0.446 0.893 0.305   1.0
0.753 0.611 0.193 0.216   -1.0
0.749 0.180 0.527 0.792   1.0
0.909 0.177 0.761 0.431   1.0
0.178 0.251 0.790 0.047   -1.0
0.675 0.300 0.653 0.619   1.0
0.050 0.266 0.020 0.943   -1.0
0.251 0.695 0.181 0.444   -1.0
0.781 0.193 0.092 0.307   1.0*
0.612 0.216 0.162 0.373   -1.0
0.982 0.551 0.898 0.772   1.0
0.700 0.447 0.898 0.353   1.0
0.471 0.404 0.332 0.491   -1.0
0.903 0.742 0.042 0.085   -1.0
0.954 0.865 0.379 0.046   1.0
0.364 0.658 0.388 0.526   -1.0
0.035 0.508 0.581 0.933   1.0
0.179 0.634 0.727 0.077   1.0*
0.793 0.548 0.391 0.125   -1.0
0.737 0.028 0.780 0.779   1.0
0.966 0.732 0.978 0.345   1.0
0.150 0.708 0.436 0.539   -1.0
0.466 0.574 0.742 0.047   -1.0
0.023 0.226 0.140 0.750   -1.0
0.127 0.543 0.850 0.518   1.0
0.888 0.255 0.697 0.668   1.0
0.810 0.634 0.766 0.788   -1.0*
0.544 0.939 0.686 0.980   1.0
0.921 0.446 0.051 0.663   1.0
0.558 0.686 0.719 0.698   1.0
0.022 0.826 0.979 0.872   1.0
0.648 0.760 0.599 0.345   1.0
0.632 0.155 0.062 0.398   -1.0
0.040 0.942 0.882 0.726   1.0
0.360 0.647 0.368 0.411   -1.0
0.861 0.969 0.996 0.581   1.0
0.432 0.602 0.493 0.411   -1.0
0.836 0.059 0.235 0.435   -1.0
0.663 0.067 0.559 0.724   1.0
0.502 0.764 0.408 0.384   1.0
0.330 0.744 0.137 0.698   -1.0
0.447 0.560 0.123 0.443   -1.0
0.790 0.875 0.743 0.282   1.0
0.217 0.119 0.345 0.452   -1.0
0.749 0.114 0.621 0.308   -1.0
0.086 0.810 0.602 0.494   -1.0
0.092 0.824 0.938 0.229   1.0
0.092 0.676 0.082 0.215   -1.0
0.222 0.005 0.994 0.965   1.0
0.281 0.182 0.406 0.626   -1.0
0.960 0.375 0.748 0.580   1.0
0.586 0.666 0.494 0.188   -1.0
0.688 0.281 0.984 0.627   1.0
0.505 0.719 0.186 0.587   -1.0
0.306 0.809 0.939 0.300   1.0
0.227 0.580 0.955 0.633   1.0
0.589 0.593 0.582 0.336   1.0
0.266 0.922 0.839 0.760   1.0
0.999 0.448 0.392 0.982   1.0
0.902 0.488 0.794 0.089   1.0
0.728 0.394 0.884 0.667   1.0
0.657 0.894 0.275 0.612   1.0
0.481 0.201 0.120 0.063   -1.0
0.292 0.329 0.459 0.131   -1.0
0.570 0.130 0.536 0.962   1.0
0.611 0.864 0.600 0.405   -1.0*
0.675 0.133 0.347 0.559   -1.0
0.041 0.216 0.694 0.315   -1.0
0.221 0.797 0.029 0.341   -1.0
0.566 0.633 0.188 0.025   -1.0
0.277 0.595 0.894 0.813   1.0
0.007 0.424 0.422 0.607   -1.0
0.374 0.282 0.961 0.721   1.0
0.761 0.762 0.056 0.455   1.0
0.884 0.676 0.874 0.913   1.0
0.734 0.479 0.650 0.922   1.0
0.414 0.199 0.099 0.308   -1.0
0.657 0.315 0.437 0.079   -1.0
0.265 0.453 0.203 0.227   -1.0
0.044 0.988 0.936 0.100   1.0
0.013 0.985 0.119 0.888   1.0
0.136 0.621 0.377 0.786   -1.0
0.880 0.200 0.743 0.980   1.0
0.755 0.637 0.823 0.192   1.0
0.744 0.457 0.168 0.948   1.0
0.342 0.992 0.672 0.278   1.0
0.115 0.291 0.077 0.235   -1.0
0.975 0.371 0.800 0.351   1.0
0.344 0.232 0.357 0.086   -1.0
0.865 0.841 0.848 0.688   1.0
0.563 0.432 0.490 0.731   1.0
0.174 0.073 0.372 0.846   -1.0
0.464 0.961 0.643 0.541   1.0
0.822 0.516 0.567 0.622   1.0
0.724 0.965 0.099 0.081   -1.0
0.311 0.946 0.893 0.159   1.0
0.925 0.723 0.065 0.415   1.0
0.445 0.589 0.527 0.817   1.0
0.879 0.281 0.396 0.521   1.0
0.591 0.343 0.338 0.158   1.0*
0.206 0.882 0.930 0.305   -1.0*
0.981 0.616 0.909 0.874   1.0
0.542 0.799 0.498 0.607   1.0
0.952 0.053 0.803 0.479   1.0
0.238 0.358 0.151 0.634   -1.0
0.974 0.225 0.222 0.312   -1.0
0.187 0.518 0.266 0.117   -1.0
0.229 0.098 0.439 0.137   1.0*
0.214 0.679 0.771 0.712   1.0
0.986 0.663 0.340 0.789   1.0
0.209 0.027 0.500 0.361   -1.0
0.380 0.334 0.886 0.602   1.0
0.270 0.789 0.164 0.535   -1.0
0.987 0.764 0.003 0.426   1.0
0.975 0.640 0.580 0.746   1.0
0.867 0.732 0.015 0.206   -1.0
0.158 0.416 0.548 0.658   -1.0
0.209 0.038 0.111 0.096   -1.0
0.757 0.365 0.428 0.921   1.0
0.333 0.908 0.664 0.337   1.0
0.565 0.312 0.974 0.145   -1.0
0.326 0.012 0.790 0.341   -1.0
0.312 0.499 0.634 0.860   1.0
0.410 0.069 0.195 0.521   -1.0
0.834 0.278 0.530 0.262   -1.0
0.430 0.596 0.107 0.095   -1.0
0.441 0.659 0.244 0.415   -1.0
0.303 0.741 0.816 0.093   -1.0
0.034 0.404 0.580 0.668   -1.0
0.737 0.079 0.334 0.932   1.0
0.499 0.766 0.877 0.029   1.0
0.076 0.459 0.624 0.183   -1.0
0.556 0.623 0.213 0.801   1.0
0.018 0.103 0.778 0.834   -1.0
0.860 0.869 0.601 0.440   1.0
0.865 0.178 0.616 0.199   -1.0
0.215 0.698 0.875 0.093   -1.0
0.904 0.169 0.186 0.528   -1.0
0.740 0.084 0.974 0.953   1.0
0.012 0.971 0.988 0.790   1.0
0.184 0.650 0.674 0.785   1.0
0.211 0.650 0.268 0.826   -1.0
0.378 0.042 0.546 0.253   -1.0
0.273 0.157 0.303 0.459   -1.0
0.654 0.199 0.768 0.629   1.0
0.653 0.641 0.123 0.641   1.0
0.929 0.825 0.081 0.603   1.0
0.172 0.813 0.259 0.440   -1.0
0.108 0.818 0.681 0.654   1.0
0.815 0.927 0.227 0.118   1.0
0.912 0.772 0.585 0.680   1.0
0.737 0.332 0.042 0.860   1.0*
0.472 0.789 0.798 0.554   1.0
0.407 0.725 0.205 0.666   1.0
0.844 0.774 0.983 0.526   1.0
0.054 0.341 0.355 0.281   -1.0
0.740 0.193 0.232 0.325   -1.0
0.633 0.062 0.205 0.674   -1.0
0.178 0.146 0.711 0.975   1.0
0.103 0.383 0.426 0.307   -1.0
0.591 0.152 0.823 0.574   1.0
0.250 0.628 0.018 0.605   -1.0
0.477 0.345 0.101 0.709   -1.0
0.973 0.342 0.733 0.178   1.0
0.655 0.356 0.162 0.366   -1.0
0.862 0.469 0.714 0.288   1.0
0.762 0.879 0.928 0.585   1.0
0.605 0.835 0.080 0.623   1.0
0.989 0.100 0.785 0.090   -1.0
0.456 0.063 0.151 0.189   -1.0
0.167 0.844 0.596 0.329   -1.0
0.927 0.191 0.678 0.641   1.0
0.454 0.403 0.358 0.382   1.0*
0.811 0.987 0.823 0.891   1.0
0.263 0.880 0.710 0.049   1.0*
0.519 0.505 0.033 0.670   -1.0
0.274 0.837 0.537 0.870   1.0
0.747 0.797 0.357 0.425   1.0
0.836 0.880 0.841 0.194   1.0
0.830 0.005 0.248 0.653   -1.0
0.858 0.916 0.776 0.567   -1.0*
0.746 0.086 0.470 0.779   1.0
0.163 0.053 0.594 0.700   -1.0
0.760 0.447 0.720 0.116   1.0
0.159 0.952 0.752 1.000   1.0
0.013 0.830 0.151 0.262   -1.0
0.048 0.119 0.398 0.824   -1.0
0.363 0.570 0.773 0.833   1.0
0.530 0.996 0.403 0.123   1.0
0.325 0.883 0.143 0.046   1.0*
0.015 0.204 0.952 0.767   -1.0
0.098 0.780 0.034 0.249   -1.0
0.516 0.297 0.161 0.914   -1.0
0.847 0.277 0.691 0.620   1.0
0.041 0.150 0.106 0.443   -1.0
0.801 0.769 0.156 0.944   1.0
0.155 0.959 0.019 0.107   -1.0
0.223 0.205 0.506 0.257   -1.0
0.547 0.773 0.751 0.708   1.0
0.872 0.555 0.964 0.563   1.0
0.075 0.604 0.325 0.180   -1.0
0.598 0.982 0.816 0.754   1.0
0.630 0.909 0.884 0.649   1.0
0.610 0.872 0.220 0.115   -1.0
0.674 0.663 0.901 0.425   1.0
0.588 0.297 0.926 0.552   1.0
0.102 0.627 0.464 0.426   -1.0
0.512 0.024 0.789 0.327   -1.0
0.714 0.958 0.687 0.598   1.0
0.702 0.208 0.478 0.922   1.0
0.607 0.597 0.986 0.508   1.0
0.357 0.095 0.319 0.283   -1.0
0.180 0.384 0.275 0.644   -1.0
0.082 0.156 0.835 0.871   -1.0
0.613 0.585 0.441 0.300   -1.0
0.048 0.002 0.391 0.526   -1.0
0.715 0.133 0.521 0.701   1.0
0.543 0.057 0.736 0.863   1.0
0.384 0.042 0.725 0.658   -1.0
0.536 0.740 0.842 0.371   1.0
0.326 0.984 0.195 0.766   1.0
0.378 0.814 0.287 0.770   1.0
0.212 0.484 0.473 0.733   -1.0
0.113 0.277 0.242 0.849   -1.0
0.583 0.232 0.182 0.307   -1.0
0.868 0.843 0.630 0.711   1.0
0.241 0.036 0.198 0.436   -1.0
0.482 0.814 0.617 0.769   1.0
0.957 0.980 0.068 0.430   1.0
0.253 0.543 0.990 0.495   1.0
0.130 0.078 0.624 0.311   -1.0
0.515 0.180 0.228 0.145   -1.0
0.441 0.386 0.927 0.639   1.0
0.730 0.121 0.636 0.347   -1.0
0.219 0.304 0.870 0.288   -1.0
0.584 0.541 0.276 0.574   -1.0
0.668 0.703 0.114 0.292   -1.0
0.499 0.807 0.195 0.727   -1.0*
0.085 0.168 0.337 0.013   -1.0
0.159 0.743 0.928 0.794   1.0
0.817 0.014 0.393 0.687   -1.0
0.127 0.270 0.842 0.403   -1.0
0.878 0.072 0.548 0.992   1.0
0.563 0.491 0.171 0.757   -1.0
0.123 0.843 0.386 0.460   -1.0
0.193 0.619 0.598 0.121   -1.0
0.687 0.938 0.426 0.081   1.0
0.728 0.207 0.895 0.570   1.0
0.740 0.448 0.683 0.287   1.0
0.046 0.850 0.931 0.217   1.0
0.150 0.340 0.450 0.536   -1.0
0.305 0.729 0.418 0.903   1.0
0.831 0.590 0.788 0.258   1.0
0.413 0.985 0.878 0.308   1.0
0.489 0.048 0.003 0.172   -1.0
0.442 0.218 0.185 0.374   -1.0
0.792 0.523 0.775 0.242   1.0
0.575 0.547 0.789 0.993   1.0
0.639 0.825 0.040 0.427   -1.0
0.711 0.840 0.068 0.589   1.0
0.623 0.078 0.196 0.626   -1.0
0.531 0.068 0.468 0.715   -1.0
